producttype;code;baseProduct;ean;"""><img src=x onerror=alert(1)>";desc;summary;thumbnail;fullsize;media;style;size;swatchcodes;swatchcolors;price;surchargetype;surchargevalue
parent;80147;;;Control Short;;<p> Short with mini plaid pattern and 22' outseam. </p><p>100% Cotton</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/80147_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/80147_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/80147_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/80147_1.jpg;;;;;44.51;;
parent;97602;;;Kampai Jacket;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/97602_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/97602_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/97602_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/97602_1.jpg;;;;;72.86;;
regular;M35392_B;;;;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M35392_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M35392_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M35392_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M35392_1.jpg;;;;;;;
parent;M28323_B;;;Sneakers Vans Old Skool;Features:<br><br>+ suede an canvas upper with classic action stripe<br>;Classic Vans Old Skool in a black colourway.;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M28323_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M28323_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/M28323_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/M28323_1.jpg;;;;;59.46;;
parent;94415;;;Adapt New Era;;<p> The Adapt New Era cap by Foursquare is so genius, that you never want to take it off anymore. </p><p>100% Cotton</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/94415_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/94415_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/94415_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/94415_1.jpg;;;;;32.36;;
parent;96172;;;Pennant SS;;<p> Features:<br /><br />+ 90% Cotton, 10% Polyester [Athletic Heather Colorway]<br />+ 100% Cotton [All Other Colorways]<br />+ Screen Print on Front and Back<br />+ Regular Fit </p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96172_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96172_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96172_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96172_1.jpg;;;;;17.78;;
regular;300045375;;657195251;Shades Quiksilver Dinero black white red grey;;The Quiksilver Dinero sunglasses are from Quik's fashion range.<br>These great Quiksilver sunnies provide 100% u.v. protection and an acetate frame.<br>The Dinero shades from Quiksilver have polycarbonate lenses and high quality Italian hinges.;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/300045375_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/300045375_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/300045375_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/300045375_1.jpg;;;;;84.96;;
parent;115754;;;Ekeel 5.11 G/O Fish;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/115754_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/115754_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/115754_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/115754_1.jpg;;;;;607.46;;
parent;118871;;;Maguro Pu Belt;;<p> Another stylish belt with a Maguro design and logo embroidery. 100% polyurethane. </p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118871_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118871_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118871_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118871_1.jpg;;;;;24.26;;
parent;118859;;;Assortment Web Belt;;<p> The Assortment Web Belt by Volcom is a cotton webbbing belt with a metal bottle opener buckle. </p><p>100% Polyester</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118859_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118859_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118859_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118859_1.jpg;;;;;20.21;;
parent;121942;;;Rocking 2 Creedlers Women;;<p> You wanna rock the next beachparty? Try the Rocking 2 Sandals by Volcom. </p><p>70% Molded EVA 30% TPR</p><p></p><p></p><p><font size='4'>Sizes are <strong><u>US</u></strong></font></p><p></p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121942_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121942_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121942_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121942_1.jpg;;;;;14.54;;
parent;122784;;;Overlay Cushion Women;;<p> Make your walk to the beach something special with the Overlay Cushion sandals by Reef. Zebra-patterned straps and memory EVA footbed. </p><p>Synthetic/Satin</p><p></p><p></p><p><font size='4'>Sizes are <strong><u>US</u></strong></font></p><p></p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122784_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122784_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122784_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122784_1.jpg;;;;;28.31;;
parent;121939;;;Forever Creedlers Women;;<p> You never wanted to wear your shoes forever? The Forever Sandals by Volcom will be the first pair you want to wear forever. </p><p>75% Polyurethane 25% Molded EVA</p><p></p><p></p><p><font size='4'>Sizes are <strong><u>US</u></strong></font></p><p></p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121939_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121939_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121939_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121939_1.jpg;;;;;24.26;;
parent;140458;;;Supremacy Boardshort Youth;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/140458_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/140458_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/140458_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/140458_1.jpg;;;;;52.61;;
parent;140467;;;Alex Boardshort Youth;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/140467_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/140467_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/140467_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/140467_1.jpg;;;;;40.46;;
parent;92637;;;Boardshort youth;;<p> You will be the best styled kid with the Boardshort by Slam 69. </p><p>100% Polyester</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/92637_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/92637_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/92637_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/92637_1.jpg;;;;;36.41;;
parent;83025;;;Blocked Boardshort youth;;<p> Environmentally friendly and stylish. This cool boardshort with an all-over print and 4-way stretch is the coolest thing this summer. Made of recycled PET. 85% polyester and 15% spandex. </p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/83025_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/83025_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/83025_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/83025_1.jpg;;;;;36.41;;
parent;118899;;;Maguro Print Boardshort Youth;;<p> Jump in the waves! Nothing can stop you in these cool Maguro boardshorts by Volcom. All-over print and logo embroidery. </p><p>100% polyester</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118899_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118899_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118899_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118899_1.jpg;;;;;40.46;;
parent;79536;;;Nature 19 Boardshort youth girls;;<p> This boardshort will join in on all your tricks, both on and off your board. Front tie closure. 100% poly. </p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/79536_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/79536_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/79536_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/79536_1.jpg;;;;;24.26;;
parent;122394;;;Boxed Out Boardshort youth;;<p> The Boxed Out Boardshort by Billabong got a nice square print. </p><p>100% Polyester</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122394_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122394_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122394_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122394_1.jpg;;;;;44.51;;
parent;121941;;;Rocking 2 Creedlers Women;;<p> The Rocking 2 Women are comfortable sandals with EVA footbed and EVA outsole. Volcom knows how to make you feel comfortable. </p><p></p><p></p><p><font size='4'>Sizes are <strong><u>US</u></strong></font></p><p></p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121941_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121941_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121941_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121941_1.jpg;;;;;14.54;;
parent;118174;;;Sixo Cargo Short;;<p> No sweat! Wear the cool Sixo Cargo Shorts by Nike and you'll look great wherever you go. </p><p>100% cotton</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118174_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118174_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118174_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118174_1.jpg;;;;;44.51;;
parent;118603;;;Laundry Chino Short;;<p> You don't want to put the Laundry Chino Pant by Volcom in the laundry because you can't wear it at this time. </p><p>100% Cotton</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118603_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118603_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118603_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118603_1.jpg;;;;;52.61;;
parent;118591;;;Frickin Too Short 22'';;<p> When you think of chino's, these are what you are imagining. Relaxed fit with a 22' outseam, the Frickin Too Short won't stick to your legs on the super hot summer days. </p><p>65% Polyester 35% Cotton</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118591_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118591_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118591_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118591_1.jpg;;;;;40.46;;
parent;83223;;;Selva Dress Women;;<p> With the femipleasure Selva dress in a colourful stripe pattern with chest pocket on the left side and draw cord belt you'll be even more scrumptious in the eyes of the boys. </p><p>100 % cotton</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/83223_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/83223_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/83223_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/83223_1.jpg;;;;;28.31;;
parent;84574;;;Stratus Dress Women;;<p> The Stratus Dress is the perfect companion whether you're at the beach or sipping a cocktail in the city. You're sure to catch everyone's attention! 51% cotton, 49% modal. </p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/84574_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/84574_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/84574_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/84574_1.jpg;;;;;24.26;;
parent;83174;;;Stella Dress Women;;<p> Checked is in, with the Stella dress of 667 you are on the right side of the fashion wave. With the narrow waistband at the hip and the three knobs on the chest, this dress is definitely an eye catcher. </p><p>100% Cotton</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/83174_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/83174_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/83174_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/83174_1.jpg;;;;;40.46;;
parent;121868;;;Strybal Dress Women;;<p> The Strybal Drss by Volcom is a super nice Dress with an awesome all over print. </p><p>100% Cotton</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121868_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121868_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121868_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121868_1.jpg;;;;;44.51;;
parent;122447;;;Up Country Floral Dress Women;;<p> A summer's dream! Super cute dress with a flowery print and puffy sleeves, plus lace details and a drawstring waist. 100% cotton. </p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122447_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122447_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122447_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122447_1.jpg;;;;;60.71;;
parent;5191;;;All in One 120g;;<p> These high-quality waxes guarantee excellent gliding and easier turning for skis and boards. </p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/5191_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/5191_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/5191_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/5191_1.jpg;;;;;9.68;;
parent;115753;;;MBM 6.3 FCS;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/115753_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/115753_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/115753_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/115753_1.jpg;;;;;518.36;;
parent;92961;;;Spikes 44;;<p> The Skim One Spikes Skimboard guarantees endless fun. Dimensions: 44' </p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/92961_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/92961_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/92961_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/92961_1.jpg;;;;;153.86;;
parent;122041;;;Pledge Short;;<p> The lumberjack look isn't restricted to shirts - the Pledge plaid shorts by Element look just as awesome! </p><p>100% cotton</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122041_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122041_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122041_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122041_1.jpg;;;;;48.56;;
parent;118720;;;Bene Women;;<p> Roxy's Bene are simple but classy sandals for every day. </p><p></p><p></p><p><font size='4'>Sizes are EU</font></p><p></p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118720_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118720_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/118720_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/118720_1.jpg;;;;;20.21;;
parent;98851;;;Lenus Belt;;<p> Your pants are always sliding down? Well, the Lenus belt is your solution, with this Billabong belt your trousers will remain where it is meant to be. </p><p>Cotton</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/98851_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/98851_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/98851_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/98851_1.jpg;;;;;20.21;;
parent;122459;;;Gusty Tote Ball Bag Women;;<p> The Gusty Tote Ball Bag Women by Quiksilver won't let you down. Light beach bag for trips to the Oceanside or a shopping tour. </p><p>100% Cotton</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122459_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122459_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/122459_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/122459_1.jpg;;;;;32.36;;
parent;121924;;;Wrappers Delight Tote Women;;<p> A casual handbag with lots of love for sweet details is the Wrappers Delight Tote bag for women. Volcoms perfect companion for the beach. </p><p>100% PU</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121924_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121924_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/121924_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/121924_1.jpg;;;;;44.51;;
parent;117909;;;Handshake Belt;;<p> You can wear the Handshake Belt by Quiksilver to every outfit. </p><p>100% PU</p>;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117909_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117909_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117909_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117909_1.jpg;;;;;28.31;;
